0.0000000000000000e+00 -8.3753294980423469e-10 2.9829455187264469e-10 -1.0717630196744822e-10
1.0000000000000000e-02 -2.2388364247218684e+00 4.0532930281786950e-01 2.3800117861342285e-01
2.0000000000000000e-02 -4.0360483022648275e+00 6.5580054981611013e-01 4.5403680766410071e-01
2.9999999999999999e-02 -5.4905887643934115e+00 7.8833024634914484e-01 6.5228403980552119e-01
4.0000000000000001e-02 -6.6737377809380938e+00 8.2926754990380047e-01 8.3583462936892938e-01
5.0000000000000003e-02 -7.6382360023242946e+00 7.9792465970087711e-01 1.0070384060094195e+00
5.9999999999999998e-02 -8.4239981686553556e+00 7.0877538887570424e-01 1.1677216166271118e+00
7.0000000000000007e-02 -9.0618208388752564e+00 5.7287548158129198e-01 1.3193308902184657e+00
8.0000000000000002e-02 -9.5758650011074309e+00 3.9880923628210496e-01 1.4630311609174089e+00
8.9999999999999997e-02 -9.9853637915252591e+00 1.9333759978907850e-01 1.5997740832855694e+00
1.0000000000000001e-01 -1.0305825090573073e+01 -3.8147621830919576e-02 1.7303469603708286e+00
1.1000000000000000e-01 -1.0549896062420672e+01 -2.9129882381928596e-01 1.8554084604181991e+00
1.2000000000000000e-01 -1.0727996135198481e+01 -5.6257587357331218e-01 1.9755151676478753e+00
1.3000000000000000e-01 -1.0848788066065040e+01 -8.4907082328280481e-01 2.0911416419493456e+00
1.4000000000000001e-01 -1.0919533682201710e+01 -1.1483762129961050e+00 2.2026957966251537e+00
1.4999999999999999e-01 -1.0946366108239935e+01 -1.4584848148848195e+00 2.3105308428783999e+00
1.6000000000000000e-01 -1.0934500601651465e+01 -1.7777123972884112e+00 2.4149546788262795e+00
1.7000000000000001e-01 -1.0888399637969570e+01 -2.1046375733698497e+00 2.5162373504019326e+00
1.7999999999999999e-01 -1.0811903474933260e+01 -2.4380544877345756e+00 2.6146170393475998e+00
1.9000000000000000e-01 -1.0708334369285311e+01 -2.7769352602240005e+00 2.7103049131778079e+00
2.0000000000000001e-01 -1.0580580472121071e+01 -3.1203999233488489e+00 2.8034890866138680e+00
2.0999999999999999e-01 -1.0431163897655438e+01 -3.4676921707381680e+00 2.8943378825642796e+00
2.2000000000000000e-01 -1.0262296354768807e+01 -3.8181596522207428e+00 2.9830025359596966e+00
2.3000000000000001e-01 -1.0075924922895751e+01 -4.1712378558830920e+00 3.0696194507372709e+00
2.3999999999999999e-01 -9.8737699570207837e+00 -4.5264368419209333e+00 3.1543120956569011e+00
2.5000000000000000e-01 -9.6573566610466344e+00 -4.8833302601615003e+00 3.2371926060885534e+00
2.6000000000000001e-01 -9.4280415330683098e+00 -5.2415462086695896e+00 3.3183631448090152e+00
2.7000000000000002e-01 -9.1870346307793227e+00 -5.6007595860091186e+00 3.3979170640246656e+00
2.8000000000000003e-01 -8.5874000059295241e+00 -5.7175395963080078e+00 3.3369542854966738e+00
2.8999999999999998e-01 -8.0673001006964284e+00 -5.7906856497714543e+00 3.2746936268066427e+00
2.9999999999999999e-01 -7.6097718224310995e+00 -5.8308105398582555e+00 3.2118475169918170e+00
3.1000000000000000e-01 -7.2025529370812080e+00 -5.8454271804794899e+00 3.1488780209629161e+00
3.2000000000000001e-01 -6.8365261287233636e+00 -5.8400042377758865e+00 3.0860895638329686e+00
3.3000000000000002e-01 -6.5047500934873881e+00 -5.8186163067141194e+00 3.0236842842536289e+00
3.4000000000000002e-01 -6.2018325474632263e+00 -5.7843600279037233e+00 2.9617963163904193e+00
3.5000000000000003e-01 -5.9235110498896404e+00 -5.7396292085211797e+00 2.9005136853012203e+00
3.5999999999999999e-01 -5.6663648027118541e+00 -5.6863018736946103e+00 2.8398926596098661e+00
3.7000000000000000e-01 -5.4276116211070757e+00 -5.6258705620978233e+00 2.7799673703610139e+00
3.8000000000000000e-01 -5.2049618191379210e+00 -5.5595350367520169e+00 2.7207563804232988e+00
3.9000000000000001e-01 -4.9965110515689304e+00 -5.4882695037878904e+00 2.6622672443689175e+00
4.0000000000000002e-01 -4.8006603925230706e+00 -5.4128721705680505e+00 2.6044997175291704e+00
4.1000000000000003e-01 -4.6160558221828296e+00 -5.3340023349100818e+00 2.5474480409808820e+00
4.1999999999999998e-01 -4.4415417809183566e+00 -5.2522085199850466e+00 2.4911025845610153e+00
4.2999999999999999e-01 -4.2761250782234583e+00 -5.1679500793373023e+00 2.4354510377546510e+00
4.4000000000000000e-01 -4.1189465310907281e+00 -5.0816139731992394e+00 2.3804792782888979e+00
4.5000000000000001e-01 -3.9692584462549974e+00 -4.9935279284323286e+00 2.3261720085195967e+00
4.6000000000000002e-01 -3.8264065727055652e+00 -4.9039708583570985e+00 2.2725132229374152e+00
4.7000000000000003e-01 -3.6898155106975139e+00 -4.8131811840981698e+00 2.2194865518384197e+00
4.7999999999999998e-01 -3.5589768200637195e+00 -4.7213635329146797e+00 2.1670755135417608e+00
4.8999999999999999e-01 -3.4334392559571825e+00 -4.6286941697548656e+00 2.1152636986619440e+00
5.0000000000000000e-01 -3.3128006956623324e+00 -4.5353254316932379e+00 2.0640349036490591e+00
5.1000000000000001e-01 -3.1967014203296173e+00 -4.4413893713027619e+00 2.0133732262998194e+00
5.2000000000000002e-01 -3.0848184903760512e+00 -4.3470007678244826e+00 1.9632631326814476e+00
5.3000000000000003e-01 -2.9768610098180659e+00 -4.2522596296102222e+00 1.9136895025305023e+00
