11 2.6312023261854661e-01
0.0000000000000000e+00 -2.9714845499959197e-13
1.0000000000000001e-01 2.2429672639412907e+01
2.0000000000000001e-01 3.9398629504618398e+01
3.0000000000000004e-01 5.3625153490621528e+01
4.0000000000000002e-01 6.3806104958148836e+01
5.0000000000000000e-01 7.1823371853004716e+01
6.0000000000000009e-01 7.8655778079786515e+01
7.0000000000000007e-01 8.4711446900994176e+01
8.0000000000000004e-01 9.0207141178504472e+01
9.0000000000000002e-01 9.5274359693537505e+01
1.0000000000000000e+00 1.0000000000000000e+02
