0.0000000000000000e+00 1.8821590109845931e-15 1.8821590109873848e-15 1.8821590109850376e-15
1.0000000000000000e-02 -1.4390259417886384e+00 6.8137753585183225e-01 1.2712082465313952e-02
2.0000000000000000e-02 -2.6762753720648687e+00 1.2643091158150610e+00 2.4610047632798459e-02
2.9999999999999999e-02 -3.7440335695341251e+00 1.7646065848257197e+00 3.5804162656886816e-02
4.0000000000000001e-02 -4.6680045968852522e+00 2.1948537957823313e+00 4.6383822257137275e-02
5.0000000000000003e-02 -5.4689251321907832e+00 2.5651988029339350e+00 5.6422456260142549e-02
5.9999999999999998e-02 -6.1637215598151291e+00 2.8839217400627395e+00 6.5981085432418984e-02
7.0000000000000007e-02 -6.7663552970653376e+00 3.1578496086842729e+00 7.5110946578069965e-02
8.0000000000000002e-02 -7.2884507702214441e+00 3.3926643544891153e+00 8.3855463105239753e-02
8.9999999999999997e-02 -7.7397689742048392e+00 3.5931351427163896e+00 9.2251746544996266e-02
1.0000000000000001e-01 -8.1285694502754335e+00 3.7632958681202395e+00 1.0033175620340244e-01
1.1000000000000000e-01 -8.4618903881758776e+00 3.9065824861819056e+00 1.0812320580083942e-01
1.2000000000000000e-01 -8.7457678077750280e+00 4.0259404536784826e+00 1.1565028023826780e-01
1.3000000000000000e-01 -8.9854088323309202e+00 4.1239096479763822e+00 1.2293420805542662e-01
1.4000000000000001e-01 -9.1853299610232000e+00 4.2026921188289794e+00 1.2999372293019198e-01
1.4999999999999999e-01 -9.3494683695357956e+00 4.2642066128914662e+00 1.3684543894539444e-01
1.6000000000000000e-01 -9.4812722193801005e+00 4.3101328056413086e+00 1.4350415817575354e-01
1.7000000000000001e-01 -9.5837744804081044e+00 4.3419474507064351e+00 1.4998312466940861e-01
1.7999999999999999e-01 -9.6596536939552138e+00 4.3609541279617732e+00 1.5629423561071087e-01
1.9000000000000000e-01 -9.7112843094385237e+00 4.3683078817707379e+00 1.6244821800987000e-01
2.0000000000000001e-01 -9.7407786348201029e+00 4.3650357500342576e+00 1.6845477743366247e-01
2.0999999999999999e-01 -9.7500219953529683e+00 4.3520539658760651e+00 1.7432272390401088e-01
